,Event.Id,Investigation.Type,Event.Date,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured
87015,20210226102678,Accident,2021-02-11,Fatal,Destroyed,Airplane,AVIAT,A1C-180,No,2.0,0.0,0.0,0.0
87016,20210215102632,Accident,2021-02-12,Non-Fatal,Substantial,Airplane,CESSNA,172N,No,0.0,0.0,0.0,1.0
87018,20210302102687,Accident,2021-02-12,Fatal,Destroyed,Airplane,CESSNA,182,No,3.0,0.0,0.0,0.0
87019,20210214102629,Accident,2021-02-13,Non-Fatal,Substantial,Airplane,DASSAULT,FALCON900EX,No,0.0,0.0,0.0,5.0
87022,20210216102639,Accident,2021-02-13,Non-Fatal,Substantial,Airplane,MAULE,M-6-235,No,0.0,2.0,0.0,0.0
87024,20210224102666,Incident,2021-02-13,Not Mentioned,Minor,Airplane,BOEING,757,No,0.0,0.0,0.0,0.0
87025,20210215102630,Accident,2021-02-14,Fatal,Destroyed,Airplane,PIPER AIRCRAFT INC,PA46R-350T,No,1.0,0.0,0.0,0.0
87027,20210216102636,Accident,2021-02-16,Fatal,Substantial,Airplane,VELOCITY,Vtwin,No,2.0,0.0,0.0,0.0
87028,20210219102645,Accident,2021-02-16,Non-Fatal,Substantial,Airplane,CUBCRAFTER,CCK-1865,Yes,0.0,0.0,0.0,2.0
87029,20210218102641,Accident,2021-02-17,Non-Fatal,Substantial,Airplane,CESSNA,150G,No,0.0,0.0,0.0,2.0
87031,20210219102650,Accident,2021-02-18,Non-Fatal,Substantial,Airplane,BEECH,B100,No,0.0,0.0,0.0,3.0
87032,20210219102651,Accident,2021-02-19,Fatal,Substantial,Airplane,PIPER,PA-32-260,No,1.0,0.0,0.0,0.0
87033,20210224102668,Accident,2021-02-19,Non-Fatal,Substantial,Airplane,GATES LEARJET CORP,55C,No,0.0,0.0,0.0,2.0
87034,20210317102778,Accident,2021-02-19,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1C-200,No,0.0,0.0,0.0,2.0
87035,20210220102652,Incident,2021-02-20,Non-Fatal,Minor,Airplane,BOEING,777-222,No,0.0,0.0,0.0,239.0
87036,20210221102653,Accident,2021-02-20,Fatal,Destroyed,Airplane,PIPER,PA32RT,No,2.0,0.0,0.0,0.0
87037,20210222102654,Accident,2021-02-20,Non-Fatal,Substantial,Airplane,BOEING,737,No,0.0,0.0,0.0,137.0
87038,20210222102655,Accident,2021-02-20,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,3.0,0.0,0.0
87039,20210223102660,Accident,2021-02-20,Fatal,Destroyed,Airplane,PIPER,PA-28-140,No,3.0,0.0,1.0,0.0
87040,20210225102674,Accident,2021-02-20,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,1.0,0.0,2.0
87041,20210304102708,Accident,2021-02-20,Non-Fatal,Substantial,Airplane,CESSNA,P210,No,0.0,0.0,0.0,1.0
87042,20210223102662,Accident,2021-02-21,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA20-C1,No,0.0,0.0,0.0,2.0
87044,20210223102664,Accident,2021-02-21,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
87045,20210222102658,Accident,2021-02-22,Non-Fatal,Substantial,Airplane,CESSNA,421,No,0.0,1.0,0.0,2.0
87046,20210223102659,Accident,2021-02-22,Fatal,Substantial,Airplane,BABENCO HENRY D.,RV-7,No,1.0,0.0,0.0,0.0
87048,20210224102672,Accident,2021-02-22,Non-Fatal,Substantial,Airplane,PIPER AIRCRAFT INC,PA46R-350T,No,0.0,0.0,0.0,5.0
87049,20210226102680,Accident,2021-02-22,Non-Fatal,Substantial,Airplane,PIPER,PA-28-181,No,0.0,0.0,0.0,2.0
87051,20210224102667,Accident,2021-02-24,Non-Fatal,Substantial,Airplane,TURCOTTE JR ROBERT L,RV6,Yes,0.0,1.0,1.0,0.0
87052,20210224102670,Accident,2021-02-24,Non-Fatal,Substantial,Airplane,CESSNA,172B,No,0.0,1.0,0.0,0.0
87053,20210225102676,Accident,2021-02-24,Non-Fatal,Unknown,Airplane,CESSNA,182F,No,0.0,2.0,0.0,0.0
87054,20210226102677,Accident,2021-02-24,Non-Fatal,Substantial,Airplane,AMERICAN,AA-1B,No,0.0,0.0,0.0,1.0
87056,20210226102679,Accident,2021-02-24,Non-Fatal,Substantial,Airplane,MOONEY,M20E,No,0.0,0.0,0.0,2.0
87057,20210228102682,Accident,2021-02-24,Fatal,Substantial,Airplane,STEINMAN MARK E,LANCAIR 320,Yes,1.0,0.0,0.0,0.0
87058,20210510103059,Accident,2021-02-24,Not Mentioned,Substantial,Airplane,CESSNA,177RG,No,0.0,0.0,0.0,0.0
87059,20210225102675,Accident,2021-02-25,Non-Fatal,Substantial,Airplane,DASSAULT AVIATION,MIRAGE F1 B,No,0.0,0.0,2.0,0.0
87060,20210302102688,Incident,2021-02-25,Non-Fatal,Minor,Airplane,M7 AEROSPACE,SA-227,No,0.0,0.0,0.0,2.0
87061,20210304102713,Accident,2021-02-25,Non-Fatal,Substantial,Airplane,QUICKSILVER,MXII,Yes,0.0,0.0,1.0,0.0
87063,20210227102681,Accident,2021-02-26,Fatal,Substantial,Airplane,CESSNA,R182,No,3.0,0.0,0.0,0.0
87064,20210301102685,Accident,2021-02-26,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
87067,20210302102696,Accident,2021-02-26,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA 40,No,0.0,1.0,1.0,0.0
87070,20210316102765,Accident,2021-02-26,Non-Fatal,Substantial,Airplane,BEECH,G35,No,0.0,0.0,0.0,1.0
87073,20210303102700,Accident,2021-02-27,Non-Fatal,Substantial,Airplane,GEORGE MATTHEW WAGONER,ZENITH 601 HD,Yes,0.0,0.0,0.0,1.0
87074,20210303102701,Accident,2021-02-27,Non-Fatal,Substantial,Airplane,PIGGOTT JOHN H,BEARHAWK,Yes,0.0,0.0,0.0,2.0
87075,20210304102707,Incident,2021-02-27,Non-Fatal,No Damage,Airplane,BOEING,767-316,No,0.0,0.0,0.0,3.0
87076,20210305102715,Accident,2021-02-27,Non-Fatal,Substantial,Airplane,PIPER,PA-23,No,0.0,0.0,0.0,2.0
87077,20210311102746,Accident,2021-02-27,Non-Fatal,Substantial,Airplane,CESSNA,150E,No,0.0,1.0,0.0,0.0
87078,20210228102683,Accident,2021-02-28,Fatal,Substantial,Airplane,LUSCOMBE,8E,No,1.0,0.0,1.0,0.0
87079,20210301102684,Accident,2021-02-28,Non-Fatal,Substantial,Airplane,PIPER,J3C,No,0.0,0.0,1.0,0.0
87080,20210405102867,Accident,2021-02-28,Not Mentioned,Unknown,Airplane,PIPER,PA25,No,0.0,0.0,0.0,0.0
87081,20210408102898,Accident,2021-02-28,Non-Fatal,Substantial,Airplane,PIPER,PA 46-350P,No,0.0,0.0,0.0,1.0
87082,20210302102689,Accident,2021-03-01,Fatal,Substantial,Airplane,BEECH,B300,No,5.0,0.0,0.0,0.0
87083,20210302102697,Accident,2021-03-01,Non-Fatal,Substantial,Airplane,CESSNA,U206G,No,0.0,0.0,0.0,3.0
87086,20210304102710,Accident,2021-03-02,Non-Fatal,Substantial,Airplane,CESSNA,P210N,No,0.0,0.0,0.0,1.0
87087,20210305102714,Accident,2021-03-02,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,0.0,1.0
87089,20210610103237,Accident,2021-03-02,Non-Fatal,Substantial,Airplane,PIPER,PA-30,No,0.0,0.0,0.0,2.0
87090,20210419102931,Incident,2021-03-03,Non-Fatal,Minor,Airplane,CESSNA,501,No,0.0,0.0,0.0,2.0
87092,20210303102703,Accident,2021-03-03,Non-Fatal,Substantial,Airplane,CESSNA,150J,No,0.0,0.0,0.0,2.0
87093,20210305102716,Accident,2021-03-03,Non-Fatal,Substantial,Airplane,BEECH,23,No,0.0,0.0,0.0,1.0
87094,20210311102744,Incident,2021-03-03,Non-Fatal,Unknown,Airplane,HAWKER BEECHCRAFT,4000,No,0.0,0.0,0.0,3.0
87095,20210318102780,Accident,2021-03-03,Non-Fatal,Substantial,Airplane,PIPER,PA-31-350,No,0.0,0.0,0.0,2.0
87096,20210408102895,Accident,2021-03-03,Fatal,Substantial,Airplane,WAG-A-BOND TRAVELLER,Wag-A-Bond,No,1.0,0.0,0.0,0.0
87097,20210304102704,Accident,2021-03-04,Non-Fatal,Substantial,Airplane,CESSNA,172G,No,0.0,1.0,0.0,1.0
87098,20210304102711,Accident,2021-03-04,Fatal,Substantial,Airplane,BEECH,C23,No,1.0,0.0,0.0,0.0
87100,20210309102737,Accident,2021-03-04,Non-Fatal,Substantial,Airplane,TAYLORCRAFT,BC12-D,No,0.0,0.0,0.0,2.0
87101,20210317102777,Accident,2021-03-04,Non-Fatal,Substantial,Airplane,VASHON AIRCRAFT,RANGER R7,No,0.0,0.0,0.0,1.0
87103,20210305102717,Accident,2021-03-05,Non-Fatal,Substantial,Airplane,AIR TRACTOR INC,AT-402B,No,0.0,0.0,0.0,1.0
87104,20210306102718,Accident,2021-03-05,Non-Fatal,Destroyed,Airplane,AERMACCHI,IMPALA MB-326M,No,0.0,1.0,1.0,0.0
87105,20210308102726,Accident,2021-03-05,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,1.0
87106,20210309102736,Accident,2021-03-05,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,4.0
87107,20210312102752,Accident,2021-03-05,Non-Fatal,Substantial,Airplane,POST,THORP T-18,Yes,0.0,1.0,0.0,1.0
87109,20210306102721,Accident,2021-03-06,Non-Fatal,Substantial,Airplane,AEROPRO CZ S R O,A220,No,0.0,0.0,0.0,1.0
87110,20210307102722,Accident,2021-03-06,Fatal,Destroyed,Airplane,AVIAT,A-1B,No,1.0,0.0,0.0,0.0
87111,20210307102723,Accident,2021-03-06,Fatal,Substantial,Airplane,BEECH,35,No,1.0,0.0,1.0,0.0
87112,20210308102729,Accident,2021-03-06,Non-Fatal,Substantial,Airplane,PIPER,PA-20,No,0.0,0.0,0.0,3.0
87113,20210309102731,Accident,2021-03-07,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,2.0
87115,20210309102734,Accident,2021-03-07,Non-Fatal,Substantial,Airplane,CESSNA,190,No,0.0,1.0,0.0,1.0
87116,20210312102749,Accident,2021-03-07,Non-Fatal,Substantial,Airplane,PIPER,PA-32RT-300,No,0.0,0.0,0.0,2.0
87117,20210309102732,Accident,2021-03-08,Non-Fatal,Substantial,Airplane,PHILLIP B ROLLS,PITTS 12-EH,Yes,0.0,0.0,0.0,1.0
87118,20210311102743,Accident,2021-03-09,Non-Fatal,Substantial,Airplane,BEECH,Sierra,No,0.0,0.0,0.0,2.0
87120,20210312102750,Accident,2021-03-09,Non-Fatal,Substantial,Airplane,CESSNA,170,No,0.0,0.0,0.0,1.0
87121,20210401102856,Accident,2021-03-10,Non-Fatal,Substantial,Airplane,BEECH,95-B55 (T42A),No,0.0,1.0,0.0,0.0
87122,20210312102751,Incident,2021-03-11,Not Mentioned,Minor,Airplane,AIRBUS,A300,No,0.0,0.0,0.0,0.0
87123,20210312102753,Accident,2021-03-11,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1C-180,No,0.0,0.0,0.0,1.0
87124,20210315102755,Accident,2021-03-11,Non-Fatal,Substantial,Airplane,CUBCRAFTERS INC,CC11-160,No,0.0,0.0,1.0,0.0
87125,20210311102748,Accident,2021-03-12,Non-Fatal,Substantial,Airplane,CESSNA,421,No,0.0,0.0,0.0,3.0
87126,20210316102761,Accident,2021-03-12,Non-Fatal,Substantial,Airplane,PIPER,PA-22-135,No,0.0,0.0,0.0,3.0
87127,20210314102754,Accident,2021-03-13,Non-Fatal,Substantial,Airplane,CESSNA,150H,No,0.0,1.0,0.0,1.0
87132,20210316102760,Accident,2021-03-13,Non-Fatal,Substantial,Airplane,PIPER,PA-18A 150,No,0.0,0.0,0.0,2.0
87133,20210316102764,Accident,2021-03-13,Non-Fatal,Substantial,Airplane,CESSNA,208B,No,0.0,0.0,0.0,5.0
87135,20210317102771,Incident,2021-03-13,Non-Fatal,Minor,Airplane,HONDA,HA-420,No,0.0,0.0,0.0,2.0
87136,20210324102802,Accident,2021-03-14,Non-Fatal,Unknown,Airplane,PIPER AIRCRAFT INC,PA 46-350P,No,0.0,0.0,0.0,2.0
87137,20210315102757,Accident,2021-03-15,Fatal,Destroyed,Airplane,BEECH,B36TC,No,2.0,0.0,0.0,0.0
87138,20210315102758,Accident,2021-03-15,Non-Fatal,Substantial,Airplane,CESSNA,T210M,No,0.0,0.0,0.0,2.0
87139,20210316102766,Accident,2021-03-15,Non-Fatal,Substantial,Airplane,SOCATA,MS894A,No,0.0,1.0,0.0,0.0
87140,20210316102768,Accident,2021-03-15,Non-Fatal,No Damage,Airplane,BOEING,777-223,No,0.0,0.0,1.0,261.0
87141,20210318102782,Incident,2021-03-15,Not Mentioned,No Damage,Airplane,BOEING,747,No,0.0,0.0,0.0,0.0
87142,20210323102798,Accident,2021-03-15,Non-Fatal,Unknown,Airplane,AIR TRACTOR INC,AT-602,No,0.0,0.0,0.0,2.0
87146,20210317102773,Accident,2021-03-16,Non-Fatal,No Damage,Airplane,BOMBARDIER INC,CL-600-2C10,No,0.0,0.0,1.0,65.0
87147,20210318102779,Accident,2021-03-16,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,0.0,1.0,0.0,0.0
87148,20210329102814,Incident,2021-03-16,Not Mentioned,No Damage,Airplane,BOEING,737,No,0.0,0.0,0.0,0.0
87149,20210331102841,Accident,2021-03-16,Not Mentioned,Substantial,Airplane,CESSNA,152,No,0.0,0.0,0.0,0.0
87150,20210407102887,Accident,2021-03-16,Non-Fatal,Substantial,Airplane,PIPER,PA-28-161,No,0.0,0.0,0.0,2.0
87152,20210318102781,Accident,2021-03-17,Non-Fatal,Substantial,Airplane,PIPER,PA-12,No,0.0,0.0,0.0,2.0
87153,20210318102784,Accident,2021-03-17,Non-Fatal,Substantial,Airplane,PIPER,PA-18-150,No,0.0,0.0,0.0,1.0
87154,20210318102785,Accident,2021-03-17,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
87155,20210318102786,Accident,2021-03-17,Not Mentioned,Unknown,Airplane,CESSNA,188,No,0.0,0.0,0.0,0.0
87156,20210318102787,Accident,2021-03-17,Non-Fatal,Minor,Airplane,BURG FREDERICK S,ZEN CH701,No,0.0,0.0,0.0,1.0
87157,20210428102993,Accident,2021-03-17,Not Mentioned,Unknown,Airplane,CESSNA,172,No,0.0,0.0,0.0,0.0
87158,20210319102789,Accident,2021-03-18,Non-Fatal,Substantial,Airplane,BEECH,B19,No,0.0,0.0,0.0,3.0
87159,20210321102790,Accident,2021-03-18,Non-Fatal,Substantial,Airplane,CESSNA,210,No,0.0,0.0,0.0,3.0
87160,20210325102803,Accident,2021-03-18,Non-Fatal,Substantial,Airplane,DAVIS DAN B,LANCAIR EVOLUTION,No,0.0,0.0,0.0,1.0
87161,20210329102816,Incident,2021-03-18,Not Mentioned,No Damage,Airplane,MCDONNELL DOUGLAS,DC-9-83,No,0.0,0.0,0.0,0.0
87162,20210506103043,Accident,2021-03-18,Non-Fatal,Substantial,Airplane,CESSNA,182K,No,0.0,0.0,0.0,1.0
87164,20210326102808,Accident,2021-03-19,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,0.0,2.0
87165,20210323102796,Accident,2021-03-20,Non-Fatal,Destroyed,Airplane,BOEING,737,No,0.0,0.0,0.0,4.0
87166,20210323102797,Accident,2021-03-20,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,1.0,0.0,0.0
87168,20210325102805,Accident,2021-03-20,Non-Fatal,Substantial,Airplane,BEECH,A36,No,0.0,0.0,0.0,2.0
87169,20210330102839,Accident,2021-03-20,Fatal,Destroyed,Airplane,CESSNA,208,No,2.0,0.0,0.0,0.0
87170,20210322102792,Accident,2021-03-21,Non-Fatal,Substantial,Airplane,PIPER,PA-28-180,No,0.0,0.0,0.0,1.0
87172,20210401102853,Accident,2021-03-22,Non-Fatal,Substantial,Airplane,PIPER,PA-30,No,0.0,0.0,0.0,2.0
87173,20210520103114,Accident,2021-03-22,Non-Fatal,Substantial,Airplane,CESSNA,T337G,No,0.0,0.0,0.0,2.0
87174,20210323102799,Accident,2021-03-23,Non-Fatal,Substantial,Airplane,CESSNA,172S,No,0.0,1.0,0.0,0.0
87175,20210324102801,Accident,2021-03-24,Non-Fatal,Substantial,Airplane,MOONEY,M20B,No,0.0,0.0,2.0,0.0
87176,20210326102807,Accident,2021-03-24,Non-Fatal,Substantial,Airplane,CESSNA,207A,No,0.0,0.0,0.0,7.0
87177,20210329102820,Incident,2021-03-24,Not Mentioned,No Damage,Airplane,777,FF2,No,0.0,0.0,0.0,0.0
87178,20210329102823,Incident,2021-03-24,Not Mentioned,No Damage,Airplane,BOEING,757-24APF,No,0.0,0.0,0.0,0.0
87179,20210506103041,Accident,2021-03-24,Non-Fatal,Substantial,Airplane,PIPER,PA-32-260,No,0.0,0.0,0.0,3.0
87183,20210327102809,Accident,2021-03-26,Non-Fatal,Substantial,Airplane,BELLANCA,1730,No,0.0,0.0,1.0,0.0
87184,20210327102810,Accident,2021-03-26,Non-Fatal,Substantial,Airplane,BEECH,35,No,0.0,0.0,2.0,0.0
87185,20210329102833,Accident,2021-03-26,Non-Fatal,Substantial,Airplane,CESSNA,150L,No,0.0,0.0,0.0,1.0
87186,20210331102848,Accident,2021-03-26,Non-Fatal,Destroyed,Airplane,BEECH,200,No,0.0,0.0,0.0,3.0
87188,20210408102893,Accident,2021-03-26,Non-Fatal,Substantial,Airplane,DIAMOND AIRCRAFT IND INC,DA20-C1,No,0.0,0.0,0.0,1.0
87189,20210409102901,Incident,2021-03-26,Non-Fatal,Minor,Airplane,BOMBARDIER INC,CL-600-2C10,No,0.0,0.0,0.0,0.0
87190,20210328102811,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,PIPER,J3C-65,No,0.0,1.0,0.0,0.0
87192,20210329102828,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,AVIAT AIRCRAFT INC,A-1,No,0.0,0.0,0.0,1.0
87193,20210329102829,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,MOONEY,M20J,No,0.0,0.0,0.0,1.0
87194,20210330102837,Incident,2021-03-27,Non-Fatal,Minor,Airplane,AIRBUS,A320,No,0.0,0.0,0.0,116.0
87195,20210330102840,Accident,2021-03-27,Not Mentioned,Substantial,Airplane,PARTENAVIA,P68,No,0.0,0.0,0.0,0.0
87197,20210401102851,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR20,No,0.0,0.0,0.0,1.0
87198,20210405102868,Accident,2021-03-27,Fatal,Unknown,Airplane,CESSNA,401,No,7.0,0.0,0.0,0.0
87199,20210415102914,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,CESSNA,182Q,No,0.0,0.0,0.0,1.0
87200,20210421102956,Accident,2021-03-27,Non-Fatal,Substantial,Airplane,AMERICAN LEGEND AIRCRAFT CO,AL3,No,0.0,0.0,0.0,1.0
87201,20210427102982,Accident,2021-03-27,Non-Fatal,Unknown,Airplane,BEECH,95B55,No,0.0,0.0,0.0,3.0
87203,20210329102822,Accident,2021-03-28,Non-Fatal,Substantial,Airplane,CIRRUS DESIGN CORP,SR22,No,0.0,0.0,0.0,2.0
87204,20210329102824,Accident,2021-03-28,Non-Fatal,Substantial,Airplane,COSTRUZIONI AERONAUTICHE TECNA,P2002 SIERRA,No,0.0,0.0,0.0,2.0
87206,20210330102835,Accident,2021-03-28,Non-Fatal,No Damage,Airplane,EMBRAER,EMB-145LR,No,0.0,2.0,2.0,0.0
87207,20211008104075,Accident,2021-03-28,Non-Fatal,Substantial,Airplane,MAULE,MX-7-235,No,0.0,0.0,0.0,2.0
87208,20210329102830,Accident,2021-03-29,Non-Fatal,Substantial,Airplane,LUSCOMBE,8A,No,0.0,0.0,0.0,1.0
87210,20210329102831,Accident,2021-03-29,Fatal,Substantial,Airplane,AVIAT INC,A-1,No,1.0,0.0,0.0,0.0
87211,20210330102838,Accident,2021-03-29,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,2.0,0.0,0.0
87212,20210329102826,Accident,2021-03-30,Non-Fatal,Substantial,Airplane,PIPER,PA-18A,No,0.0,1.0,0.0,0.0
87213,20210331102845,Accident,2021-03-30,Non-Fatal,Substantial,Airplane,JABIRU USA SPORT AIRCRAFT,J250-SP,No,0.0,0.0,1.0,0.0
87214,20210401102849,Accident,2021-03-30,Non-Fatal,Substantial,Airplane,CESSNA,150L,No,0.0,0.0,0.0,1.0
87215,20210405102869,Accident,2021-03-30,Fatal,Unknown,Airplane,CESSNA,T206H,No,2.0,0.0,0.0,0.0
87216,20210405102873,Accident,2021-03-30,Non-Fatal,Substantial,Airplane,CESSNA,150,No,0.0,0.0,0.0,1.0
87218,20210331102846,Accident,2021-03-31,Non-Fatal,Destroyed,Airplane,AYRES CORPORATION,S2R-G6,No,0.0,0.0,0.0,1.0
87219,20210331102847,Accident,2021-03-31,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,0.0,1.0,0.0
87220,20210401102857,Accident,2021-04-01,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,0.0,0.0,2.0
87221,20210405102864,Accident,2021-04-01,Non-Fatal,Substantial,Airplane,CESSNA,182,No,0.0,0.0,0.0,1.0
87222,20210405102870,Accident,2021-04-01,Fatal,Substantial,Airplane,CESSNA,182,No,1.0,0.0,0.0,0.0
87224,20210510103061,Incident,2021-04-01,Non-Fatal,Minor,Airplane,PIPER,PA28R,No,0.0,0.0,0.0,4.0
87225,20210407102885,Incident,2021-04-02,Not Mentioned,Unknown,Airplane,BOEING,737,No,0.0,0.0,0.0,0.0
87226,20210405102866,Accident,2021-04-02,Non-Fatal,Substantial,Airplane,PIPER,PA46,No,0.0,1.0,0.0,0.0
87227,20210406102877,Accident,2021-04-02,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,0.0,0.0,1.0
87228,20210629103368,Incident,2021-04-02,Non-Fatal,Unknown,Airplane,PIPER,PA-34-200T,No,0.0,0.0,0.0,1.0
87229,20210403102858,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,BEECH,B35,No,0.0,0.0,0.0,4.0
87230,20210403102859,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,1.0,0.0,0.0
87231,20210404102860,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,MOONEY,M20C,No,0.0,0.0,0.0,1.0
87233,20210404102862,Accident,2021-04-03,Fatal,Substantial,Airplane,MAGNUS AIRCRAFT LLC,FUSION 212,No,1.0,0.0,0.0,0.0
87234,20210406102875,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,CESSNA,180,No,0.0,1.0,0.0,0.0
87235,20210419102940,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,CESSNA,208B,No,0.0,0.0,0.0,5.0
87236,20210421102950,Accident,2021-04-03,Non-Fatal,Substantial,Airplane,RANS,S6,No,0.0,0.0,0.0,1.0
87237,20210405102863,Accident,2021-04-04,Non-Fatal,Substantial,Airplane,PHANTOM AERONAUTICS,Phantom II,No,0.0,1.0,0.0,0.0
87240,20210405102871,Accident,2021-04-05,Non-Fatal,Substantial,Airplane,PIPER,PA-23-250,No,0.0,0.0,2.0,0.0
87241,20210406102878,Accident,2021-04-05,Non-Fatal,Substantial,Airplane,MAULE,MT7,No,0.0,1.0,0.0,1.0
87244,20210407102884,Accident,2021-04-06,Non-Fatal,Substantial,Airplane,BEECH,A36,No,0.0,0.0,1.0,0.0
87245,20210407102888,Accident,2021-04-06,Non-Fatal,Substantial,Airplane,CESSNA,172F,No,0.0,0.0,0.0,1.0
87246,20210407102890,Accident,2021-04-06,Non-Fatal,Substantial,Airplane,FORISCH EDWARD,BUSHBY MUSTANG M II,Yes,0.0,0.0,0.0,2.0
87247,20210408102897,Accident,2021-04-06,Non-Fatal,Substantial,Airplane,CESSNA,172S,No,0.0,0.0,0.0,1.0
87248,20210407102891,Accident,2021-04-07,Fatal,Destroyed,Airplane,CESSNA,177B,No,1.0,0.0,1.0,0.0
87249,20210408102894,Accident,2021-04-07,Non-Fatal,Substantial,Airplane,PIPER,PA-28-181,No,0.0,0.0,0.0,3.0
87250,20210416102922,Accident,2021-04-07,Non-Fatal,Substantial,Airplane,CESSNA,170A,No,0.0,0.0,0.0,1.0
87251,20210420102944,Accident,2021-04-08,Non-Fatal,Minor,Airplane,PIPER,PA28,No,0.0,0.0,0.0,2.0
87253,20210409102900,Accident,2021-04-09,Non-Fatal,Substantial,Airplane,PIPER,PA-32R-300,No,0.0,0.0,0.0,3.0
87256,20210420102947,Incident,2021-04-09,Non-Fatal,No Damage,Airplane,BAE,ATP,No,0.0,0.0,0.0,2.0
87257,20210412102904,Accident,2021-04-10,Non-Fatal,Substantial,Airplane,ROWE DENNIS A,HIGHLANDER,No,0.0,0.0,0.0,2.0
87258,20210414102908,Accident,2021-04-10,Non-Fatal,Substantial,Airplane,CESSNA,150M,No,0.0,0.0,0.0,2.0
87259,20210415102920,Accident,2021-04-10,Non-Fatal,Substantial,Airplane,VANS AIRCRAFT INC,RV-7,No,0.0,0.0,0.0,1.0
87260,20210414102911,Accident,2021-04-11,Non-Fatal,Substantial,Airplane,CESSNA,182H,No,0.0,0.0,0.0,2.0
87262,20210415102915,Accident,2021-04-11,Non-Fatal,Substantial,Airplane,PIPER,PA-32R-301,No,0.0,0.0,0.0,2.0
87263,20210413102905,Accident,2021-04-12,Non-Fatal,Substantial,Airplane,PIPER,PA-28-140,No,0.0,1.0,1.0,0.0
87264,20210422102965,Accident,2021-04-12,Non-Fatal,Substantial,Airplane,PIPER,PA-28-180,No,0.0,2.0,0.0,0.0
87266,20210413102906,Accident,2021-04-13,Fatal,Substantial,Airplane,CESSNA,A188,No,1.0,0.0,0.0,0.0
87267,20210420102948,Accident,2021-04-13,Fatal,Destroyed,Airplane,CESSNA,172,No,2.0,0.0,0.0,0.0
87268,20210503103013,Incident,2021-04-13,Not Mentioned,No Damage,Airplane,BOEING,777,No,0.0,0.0,0.0,0.0
87269,20210415102913,Accident,2021-04-14,Non-Fatal,Substantial,Airplane,CESSNA,172P,No,0.0,0.0,0.0,1.0
87271,20210417102926,Accident,2021-04-15,Not Mentioned,Destroyed,Airplane,PIPER,J3,No,0.0,0.0,0.0,0.0
87272,20210416102923,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,PIPER,PA22,No,0.0,0.0,0.0,1.0
87273,20210416102924,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,PIPER,PA-22-160,No,0.0,0.0,0.0,1.0
87274,20210416102925,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,GATES LEARJET CORP.,35A,No,0.0,0.0,0.0,4.0
87275,20210419102935,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,CESSNA,A188,No,0.0,0.0,0.0,1.0
87276,20210422102961,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,CESSNA,A185F,No,0.0,0.0,0.0,3.0
87278,20210426102978,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,VANS,RV4,No,0.0,1.0,0.0,0.0
87279,20210510103050,Accident,2021-04-15,Non-Fatal,Substantial,Airplane,BEECH,D17,No,0.0,0.0,0.0,2.0
